YEAR,TEAM,OFF FGP,DEF FGP,OFF FTR,DEF FTR,OFF RP,DEF RP,OFF TOP,DEF TOP,OFF 3PP,DEF 3PP,OFF 2PP,DEF 2PP,OFF FTP,DEF FTP,OFF 3PR,DEF 3PR
2014,Grand Canyon,49.2,49.8,52.1,40.0,27.4,29.2,18.9,14.499999999999998,35.1,35.4,47.0,48.5,74.1,70.1,39.1,29.0
2014,Prairie View A&M,46.8,51.8,40.6,50.1,31.1,36.9,20.4,19.5,33.9,34.7,44.8,51.7,64.6,67.7,33.6,31.2
2014,Robert Morris,50.4,51.8,36.6,38.4,30.9,31.6,17.0,19.1,38.5,33.5,46.5,52.7,72.8,70.4,34.6,39.0
2014,College of Charleston,47.3,45.5,34.4,43.1,34.8,27.9,20.3,15.1,34.5,34.2,44.9,43.4,66.2,65.3,35.7,27.3
2014,Utah St.,51.3,47.6,33.7,33.6,32.300000000000004,26.700000000000003,17.2,12.4,40.9,31.1,46.8,48.2,73.9,72.3,30.9,33.1
2014,Georgia,48.9,45.9,54.1,43.4,35.3,29.8,20.0,16.0,34.9,31.9,47.5,44.8,68.2,70.6,27.5,34.9
2014,Vanderbilt,49.1,45.7,41.2,35.3,29.9,34.599999999999994,20.6,16.5,31.9,30.4,49.8,45.8,65.8,64.8,37.5,33.5
2014,South Alabama,46.3,49.1,36.4,40.8,31.6,31.4,18.5,16.400000000000002,33.3,34.8,43.8,47.7,69.6,70.0,41.8,30.6
2014,Rhode Island,48.6,46.9,46.2,43.0,32.9,31.3,20.8,17.4,31.5,28.6,49.2,48.5,65.4,67.1,27.7,28.0
2014,Fairleigh Dickinson,47.7,51.2,35.7,47.8,30.3,38.1,17.599999999999998,18.4,35.0,37.0,45.0,49.0,72.1,73.1,35.6,34.2
2014,Princeton,52.8,48.0,38.0,37.4,25.0,25.1,17.1,18.8,35.7,32.8,52.1,47.5,72.5,73.3,47.8,28.8
2014,Eastern Michigan,44.2,43.8,43.0,40.2,30.4,37.1,17.9,22.6,30.0,32.0,43.8,41.2,68.1,68.6,30.9,38.9
2014,Savannah St.,46.3,45.4,38.9,49.0,31.8,35.0,23.9,21.4,30.8,30.3,46.3,45.4,65.3,70.0,30.3,28.6
2014,Delaware St.,46.3,49.5,38.7,41.1,29.0,35.7,19.5,18.1,31.6,30.7,45.8,51.5,69.4,71.3,31.1,36.2
2014,Temple,48.0,52.6,31.7,37.2,32.300000000000004,33.900000000000006,15.1,15.9,33.8,35.9,46.8,52.1,70.7,68.1,30.7,29.0
